+2025-05-03 21:11:03.402 | DEBUG    | arb | __get_logger.py | 97 | __get_logger.get_logger() called with name = 'arb', file ='C:\\Users\\theld\\OneDrive - California Air Resources Board\\code\\pycharm\\feedback_portal\\source\\production\\arb\\__init__.py', log_to_console =False, force_command_line =True
+2025-05-03 21:11:05.022 | DEBUG    | arb.utils.excel.xl_parse | xl_parse.py | 105 | globals are now: xl_base_path=WindowsPath('C:/one_drive/code/pycharm/feedback_portal/source/production/arb/utils/excel'), xl_base_schema_path=WindowsPath('C:/one_drive/code/pycharm/feedback_portal/source/production/arb/utils/excel/xl_schemas'), xl_schema_file_map={'landfill_v01_00': WindowsPath('C:/one_drive/code/pycharm/feedback_portal/source/production/arb/utils/excel/xl_schemas/landfill_v01_00.json'), 'oil_and_gas_v01_00': WindowsPath('C:/one_drive/code/pycharm/feedback_portal/source/production/arb/utils/excel/xl_schemas/oil_and_gas_v01_00.json'), 'energy_v00_01': WindowsPath('C:/one_drive/code/pycharm/feedback_portal/source/production/arb/utils/excel/xl_schemas/energy_v00_01.json')}, xl_schema_map={'landfill_v01_00': {'schema': {'id_incidence': {'label': '1.  Incidence/Emission ID', 'label_address': '$B$23', 'value_address': '$D$23', 'value_type': <class 'int'>, 'is_drop_down': False}, 'id_plume': {'label': '2.  Plume ID(s)', 'label_address': '$B$24', 'value_address': '$D$24', 'value_type': <class 'int'>, 'is_drop_down': False}, 'observation_timestamp': {'label': '3.  Plume Observation Date', 'label_address': '$B$25', 'value_address': '$D$25', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'lat_carb': {'label': '4.  Plume Origin CARB Estimated Latitude', 'label_address': '$B$26', 'value_address': '$D$26', 'value_type': <class 'float'>, 'is_drop_down': False}, 'long_carb': {'label': '5.  Plume Origin CARB Estimated Longitude', 'label_address': '$B$27', 'value_address': '$D$27', 'value_type': <class 'float'>, 'is_drop_down': False}, 'id_message': {'label': '6.  CARB Message ID', 'label_address': '$B$28', 'value_address': '$D$28', 'value_type': <class 'str'>, 'is_drop_down': False}, 'facility_name': {'label': 'Q1.  Facility Name', 'label_address': '$B$32', 'value_address': '$D$32', 'value_type': <class 'str'>, 'is_drop_down': False}, 'id_arb_swis': {'label': 'Q2.  Facility SWIS ID', 'label_address': '$B$33', 'value_address': '$D$33', 'value_type': <class 'str'>, 'is_drop_down': False}, 'contact_name': {'label': 'Q3.  Contact Name', 'label_address': '$B$34', 'value_address': '$D$34', 'value_type': <class 'str'>, 'is_drop_down': False}, 'contact_phone': {'label': 'Q4.  Contact Phone', 'label_address': '$B$35', 'value_address': '$D$35', 'value_type': <class 'str'>, 'is_drop_down': False}, 'contact_email': {'label': 'Q5.  Contact Email', 'label_address': '$B$36', 'value_address': '$D$36', 'value_type': <class 'str'>, 'is_drop_down': False}, 'inspection_timestamp': {'label': "Q6.  Date of owner/operator's follow-up ground monitoring.", 'label_address': '$B$40', 'value_address': '$D$40', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'instrument': {'label': 'Q7.  Instrument used to locate the leak (e.g., Fisher Scientific TVA2020; RKI Multigas Analyzer Eagle 2; TDL).', 'label_address': '$B$41', 'value_address': '$D$41', 'value_type': <class 'str'>, 'is_drop_down': False}, 'emission_identified_flag_fk': {'label': 'Q8.  Was a leak identified through prior knowledge or by follow-up monitoring after receipt of a CARB plume notice?', 'label_address': '$B$42', 'value_address': '$D$42', 'value_type': <class 'str'>, 'is_drop_down': True}, 'additional_activities': {'label': 'Q9.  If no leaks were found, please describe any events or activities that may have contributed to the plume observed on the date provided in Section 2.', 'label_address': '$B$43', 'value_address': '$D$43', 'value_type': <class 'str'>, 'is_drop_down': False}, 'initial_leak_concentration': {'label': 'Q10:  Maximum concentration of methane leak (in ppmv).', 'label_address': '$B$47', 'value_address': '$D$47', 'value_type': <class 'float'>, 'is_drop_down': False}, 'lat_revised': {'label': "Q11.  Please provide a revised latitude if the leak location differs from CARB's estimate in Section 2.", 'label_address': '$B$48', 'value_address': '$D$48', 'value_type': <class 'float'>, 'is_drop_down': False}, 'long_revised': {'label': "Q12.  Please provide a revised longitude if the leak location differs from CARB's estimate in Section 2.", 'label_address': '$B$49', 'value_address': '$D$49', 'value_type': <class 'float'>, 'is_drop_down': False}, 'emission_type_fk': {'label': 'Q13:  Please select from the drop-down menu which option best matches the description of the leak.', 'label_address': '$B$50', 'value_address': '$D$50', 'value_type': <class 'str'>, 'is_drop_down': True}, 'emission_location': {'label': 'Q14.  Please select from the drop-down menu which option best describes the location of the leak.', 'label_address': '$B$51', 'value_address': '$D$51', 'value_type': <class 'str'>, 'is_drop_down': True}, 'emission_location_notes': {'label': 'Q15.  Please provide a more detailed description of the leak location, including grid ID number or component name, if applicable.', 'label_address': '$B$52', 'value_address': '$D$52', 'value_type': <class 'str'>, 'is_drop_down': False}, 'emission_cause': {'label': 'Q16.  Please select the most likely cause of the leak.', 'label_address': '$B$53', 'value_address': '$D$53', 'value_type': <class 'str'>, 'is_drop_down': True}, 'emission_cause_secondary': {'label': 'Q17 (Optional).  Please select an alternative cause (only if suspected).  This should not be the same as your Q16 response.', 'label_address': '$B$54', 'value_address': '$D$54', 'value_type': <class 'str'>, 'is_drop_down': True}, 'emission_cause_tertiary': {'label': 'Q18 (Optional).  Please select an alternative cause (only if suspected).  This should not be the same as your Q16 or Q17 responses.', 'label_address': '$B$55', 'value_address': '$D$55', 'value_type': <class 'str'>, 'is_drop_down': True}, 'emission_cause_notes': {'label': 'Q19.  Please provide a more detailed description of the cause(s), including the reason for and duration of any construction activity or downtime.', 'label_address': '$B$56', 'value_address': '$D$56', 'value_type': <class 'str'>, 'is_drop_down': False}, 'mitigation_actions': {'label': 'Q20.  Describe any corrective actions taken.', 'label_address': '$B$60', 'value_address': '$D$60', 'value_type': <class 'str'>, 'is_drop_down': False}, 'mitigation_timestamp': {'label': 'Q21.  Repair date.', 'label_address': '$B$61', 'value_address': '$D$61', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 're_monitored_timestamp': {'label': 'Q22.  Re-monitored date.', 'label_address': '$B$62', 'value_address': '$D$62', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 're_monitored_concentration': {'label': 'Q23.  Re-monitored methane concentration after repair (ppmv).', 'label_address': '$B$63', 'value_address': '$D$63', 'value_type': <class 'float'>, 'is_drop_down': False}, 'included_in_last_lmr': {'label': 'Q24.  Was the leak location monitored in the most recent prior quarterly/annual surface emissions or quarterly component leak monitoring event?', 'label_address': '$B$64', 'value_address': '$D$64', 'value_type': <class 'str'>, 'is_drop_down': True}, 'included_in_last_lmr_description': {'label': "Q25.  If 'No' to Q24, please explain why the area was excluded from monitoring.", 'label_address': '$B$65', 'value_address': '$D$65', 'value_type': <class 'str'>, 'is_drop_down': False}, 'planned_for_next_lmr': {'label': 'Q26.  Is this grid/component planned for inclusion in the next quarterly/annual leak monitoring?', 'label_address': '$B$66', 'value_address': '$D$66', 'value_type': <class 'str'>, 'is_drop_down': True}, 'planned_for_next_lmr_description': {'label': "Q27.  If 'No' to Q26, please state why the area will not be monitored.", 'label_address': '$B$67', 'value_address': '$D$67', 'value_type': <class 'str'>, 'is_drop_down': False}, 'last_surface_monitoring_timestamp': {'label': 'Q28.  Date of most recent surface emissions monitoring event (prior to this notification).', 'label_address': '$B$71', 'value_address': '$D$71', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'last_component_leak_monitoring_timestamp': {'label': 'Q29.  Date of most recent component leak monitoring event (prior to this notification).', 'label_address': '$B$72', 'value_address': '$D$72', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'additional_notes': {'label': 'Q30.  Additional notes or comments.', 'label_address': '$B$73', 'value_address': '$D$73', 'value_type': <class 'str'>, 'is_drop_down': False}}, 'metadata': {'schema_version': 'landfill_v01_00', 'File created at': '2025-05-03T22:15:52.169625+00:00', 'Serialized with': 'utils.json.json_save_with_meta', 'Deserialize with': 'utils.json.json_load_with_meta'}}, 'oil_and_gas_v01_00': {'schema': {'id_incidence': {'label': '1.  Incidence/Emission ID', 'label_address': '$B$32', 'value_address': '$D$32', 'value_type': <class 'int'>, 'is_drop_down': False}, 'id_plume': {'label': '2.  Plume ID(s)', 'label_address': '$B$33', 'value_address': '$D$33', 'value_type': <class 'int'>, 'is_drop_down': False}, 'observation_timestamp': {'label': '3.  Plume Observation Timestamp(s)', 'label_address': '$B$34', 'value_address': '$D$34', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'lat_carb': {'label': '4.  Plume CARB Estimated Latitude', 'label_address': '$B$35', 'value_address': '$D$35', 'value_type': <class 'float'>, 'is_drop_down': False}, 'long_carb': {'label': '5.  Plume CARB Estimated Longitude', 'label_address': '$B$36', 'value_address': '$D$36', 'value_type': <class 'float'>, 'is_drop_down': False}, 'id_message': {'label': '6.  CARB message ID', 'label_address': '$B$37', 'value_address': '$D$37', 'value_type': <class 'str'>, 'is_drop_down': False}, 'facility_name': {'label': 'Q1.  Facility Name', 'label_address': '$B$41', 'value_address': '$D$41', 'value_type': <class 'str'>, 'is_drop_down': False}, 'id_arb_eggrt': {'label': "Q2.  Facility's Cal e-GGRT ARB ID (if known)", 'label_address': '$B$42', 'value_address': '$D$42', 'value_type': <class 'str'>, 'is_drop_down': False}, 'contact_name': {'label': 'Q3.  Contact Name', 'label_address': '$B$43', 'value_address': '$D$43', 'value_type': <class 'str'>, 'is_drop_down': False}, 'contact_phone': {'label': 'Q4.  Contact Phone Number', 'label_address': '$B$44', 'value_address': '$D$44', 'value_type': <class 'str'>, 'is_drop_down': False}, 'contact_email': {'label': 'Q5.  Contact Email Address', 'label_address': '$B$45', 'value_address': '$D$45', 'value_type': <class 'str'>, 'is_drop_down': False}, 'venting_exclusion': {'label': 'Q6.  Was the plume a result of activity-based venting that is being reported per section 95669.1(b)(1) of the Oil and Gas Methane Regulation?', 'label_address': '$B$49', 'value_address': '$D$49', 'value_type': <class 'str'>, 'is_drop_down': True}, 'venting_description_1': {'label': "Q7.  If you answered 'Yes' to Q6, please provide a brief summary of the source of the venting defined by Regulation 95669.1(b)(1) and why the venting occurred.", 'label_address': '$B$50', 'value_address': '$D$50', 'value_type': <class 'str'>, 'is_drop_down': False}, 'ogi_performed': {'label': 'Q8. Was an OGI inspection performed?', 'label_address': '$B$54', 'value_address': '$D$54', 'value_type': <class 'str'>, 'is_drop_down': True}, 'ogi_date': {'label': "Q9.  If you answered 'Yes' to Q8, what date and time was the OGI inspection performed?", 'label_address': '$B$55', 'value_address': '$D$55', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'ogi_result': {'label': "Q10. If you answered 'Yes' to Q8, what type of source was found using OGI?", 'label_address': '$B$56', 'value_address': '$D$56', 'value_type': <class 'float'>, 'is_drop_down': True}, 'method21_performed': {'label': 'Q11.  Was a Method 21 inspection performed?', 'label_address': '$B$57', 'value_address': '$D$57', 'value_type': <class 'str'>, 'is_drop_down': True}, 'method21_date': {'label': "Q12.  If you answered 'Yes' to Q11, what date and time was the Method 21 inspection performed?", 'label_address': '$B$58', 'value_address': '$D$58', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'method21_result': {'label': "Q13. If you answered 'Yes' to Q11, what type of source was found using Method 21?", 'label_address': '$B$59', 'value_address': '$D$59', 'value_type': <class 'float'>, 'is_drop_down': True}, 'initial_leak_concentration': {'label': "Q14.  If you answered 'Yes' to Q11, what was the initial leak concentration in ppmv (if applicable)?", 'label_address': '$B$60', 'value_address': '$D$60', 'value_type': <class 'float'>, 'is_drop_down': False}, 'venting_description_2': {'label': "Q15.  If you answered 'Venting' to Q10 or Q13, please provide a brief summary of the source of the venting discovered during the ground inspection and why the venting occurred.", 'label_address': '$B$61', 'value_address': '$D$61', 'value_type': <class 'str'>, 'is_drop_down': False}, 'initial_mitigation_plan': {'label': "Q16.  If you answered a 'Unintentional-leak' or 'Unintentional-non-component' to Q10 or Q13, please provide a description of your initial mitigation plan.", 'label_address': '$B$62', 'value_address': '$D$62', 'value_type': <class 'str'>, 'is_drop_down': False}, 'equipment_at_source': {'label': 'Q17.  What type of equipment is at the source of the emissions?', 'label_address': '$B$66', 'value_address': '$D$66', 'value_type': <class 'str'>, 'is_drop_down': True}, 'equipment_other_description': {'label': "Q18.  If you answered 'Other' for Q17, please provide an additional description of the equipment.", 'label_address': '$B$67', 'value_address': '$D$67', 'value_type': <class 'str'>, 'is_drop_down': False}, 'component_at_source': {'label': 'Q19.  If your source is a component, what type of component is at the source of the emissions?', 'label_address': '$B$68', 'value_address': '$D$68', 'value_type': <class 'str'>, 'is_drop_down': True}, 'component_other_description': {'label': "Q20.  If you answered 'Other' for Q19, please provide an additional description of the component.", 'label_address': '$B$69', 'value_address': '$D$69', 'value_type': <class 'str'>, 'is_drop_down': False}, 'repair_timestamp': {'label': 'Q21.  Repair/mitigation completion date & time (if applicable).', 'label_address': '$B$70', 'value_address': '$D$70', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'final_repair_concentration': {'label': 'Q22.  Final repair concentration in ppmv (if applicable).', 'label_address': '$B$71', 'value_address': '$D$71', 'value_type': <class 'float'>, 'is_drop_down': False}, 'repair_description': {'label': 'Q23.  Repair/Mitigation actions taken (if applicable).', 'label_address': '$B$72', 'value_address': '$D$72', 'value_type': <class 'str'>, 'is_drop_down': False}, 'additional_notes': {'label': 'Q24.  Additional notes or comments.', 'label_address': '$B$76', 'value_address': '$D$76', 'value_type': <class 'str'>, 'is_drop_down': False}}, 'metadata': {'schema_version': 'oil_and_gas_v01_00', 'File created at': '2025-05-03T22:15:52.263637+00:00', 'Serialized with': 'utils.json.json_save_with_meta', 'Deserialize with': 'utils.json.json_load_with_meta'}}, 'energy_v00_01': {'schema': {'id_incidence': {'label': '1.  Incidence/Emission ID', 'label_address': '$B$27', 'value_address': '$D$27', 'value_type': <class 'int'>, 'is_drop_down': False}, 'id_plume': {'label': '2.  Plume ID(s)', 'label_address': '$B$28', 'value_address': '$D$28', 'value_type': <class 'int'>, 'is_drop_down': False}, 'observation_timestamp': {'label': '3.  Plume Observation Timestamp(s)', 'label_address': '$B$29', 'value_address': '$D$29', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'lat_carb': {'label': '4.  Plume CARB Estimated Latitude', 'label_address': '$B$30', 'value_address': '$D$30', 'value_type': <class 'float'>, 'is_drop_down': False}, 'long_carb': {'label': '5.  Plume CARB Estimated Longitude', 'label_address': '$B$31', 'value_address': '$D$31', 'value_type': <class 'float'>, 'is_drop_down': False}, 'id_message': {'label': '6.  CARB message ID', 'label_address': '$B$32', 'value_address': '$D$32', 'value_type': <class 'str'>, 'is_drop_down': False}, 'facility_name': {'label': 'Q1.  Facility Name', 'label_address': '$B$36', 'value_address': '$D$36', 'value_type': <class 'str'>, 'is_drop_down': False}, 'id_arb_eggrt': {'label': "Q2.  Facility's Cal e-GGRT ARB ID (if known)", 'label_address': '$B$37', 'value_address': '$D$37', 'value_type': <class 'str'>, 'is_drop_down': False}, 'contact_name': {'label': 'Q3.  Contact Name', 'label_address': '$B$38', 'value_address': '$D$38', 'value_type': <class 'str'>, 'is_drop_down': False}, 'contact_phone': {'label': 'Q4.  Contact Phone Number', 'label_address': '$B$39', 'value_address': '$D$39', 'value_type': <class 'str'>, 'is_drop_down': False}, 'contact_email': {'label': 'Q5.  Contact Email Address', 'label_address': '$B$40', 'value_address': '$D$40', 'value_type': <class 'str'>, 'is_drop_down': False}, 'ogi_performed': {'label': 'Q6.  Was an OGI inspection performed?', 'label_address': '$B$44', 'value_address': '$D$44', 'value_type': <class 'str'>, 'is_drop_down': True}, 'ogi_date': {'label': "Q7.  If you answered 'Yes' to Q6, what date and time was the OGI inspection performed?", 'label_address': '$B$45', 'value_address': '$D$45', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'ogi_result': {'label': "Q8.  If you answered 'Yes' to Q6, what type of source was found using OGI?", 'label_address': '$B$46', 'value_address': '$D$46', 'value_type': <class 'float'>, 'is_drop_down': True}, 'method21_performed': {'label': 'Q9.  Was a Method 21 inspection performed?', 'label_address': '$B$47', 'value_address': '$D$47', 'value_type': <class 'str'>, 'is_drop_down': True}, 'method21_date': {'label': "Q10.  If you answered 'Yes' to Q9, what date and time was the Method 21 inspection performed?", 'label_address': '$B$48', 'value_address': '$D$48', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'method21_result': {'label': "Q11.  If you answered 'Yes' to Q9, what type of source was found using Method 21?", 'label_address': '$B$49', 'value_address': '$D$49', 'value_type': <class 'float'>, 'is_drop_down': True}, 'initial_leak_concentration': {'label': "Q12. If you answered 'Yes' to Q9, what was the initial leak concentration in ppmv (if applicable)?", 'label_address': '$B$50', 'value_address': '$D$50', 'value_type': <class 'float'>, 'is_drop_down': False}, 'venting_description_2': {'label': "Q13.  If you answered 'Venting' to Q8 or Q11, please provide a brief summary of the source of the venting discovered during the ground inspection and why the venting occurred.", 'label_address': '$B$51', 'value_address': '$D$51', 'value_type': <class 'str'>, 'is_drop_down': False}, 'initial_mitigation_plan': {'label': "Q14.  If you answered a 'Unintentional-leak' or 'Unintentional-non-component' to Q8 or Q11, please provide a description of your initial mitigation plan.", 'label_address': '$B$52', 'value_address': '$D$52', 'value_type': <class 'str'>, 'is_drop_down': False}, 'equipment_at_source': {'label': 'Q15.  What type of equipment is at the source of the emissions?', 'label_address': '$B$56', 'value_address': '$D$56', 'value_type': <class 'str'>, 'is_drop_down': True}, 'equipment_other_description': {'label': "Q16.  If you answered 'Other' for Q15, please provide an additional description of the equipment.", 'label_address': '$B$57', 'value_address': '$D$57', 'value_type': <class 'str'>, 'is_drop_down': False}, 'component_at_source': {'label': 'Q17.  If your source is a component, what type of component is at the source of the emissions?', 'label_address': '$B$58', 'value_address': '$D$58', 'value_type': <class 'str'>, 'is_drop_down': True}, 'component_other_description': {'label': "Q18.  If you answered 'Other' for Q17, please provide an additional description of the component.", 'label_address': '$B$59', 'value_address': '$D$59', 'value_type': <class 'str'>, 'is_drop_down': False}, 'repair_timestamp': {'label': 'Q19.  Repair/mitigation completion date & time (if applicable).', 'label_address': '$B$60', 'value_address': '$D$60', 'value_type': <class 'datetime.datetime'>, 'is_drop_down': False}, 'final_repair_concentration': {'label': 'Q20.  Final repair concentration in ppmv (if applicable).', 'label_address': '$B$61', 'value_address': '$D$61', 'value_type': <class 'float'>, 'is_drop_down': False}, 'repair_description': {'label': 'Q21.  Repair/Mitigation actions taken (if applicable).', 'label_address': '$B$62', 'value_address': '$D$62', 'value_type': <class 'str'>, 'is_drop_down': False}, 'additional_notes': {'label': 'Q22.  Additional notes or comments.', 'label_address': '$B$66', 'value_address': '$D$66', 'value_type': <class 'str'>, 'is_drop_down': False}}, 'metadata': {'schema_version': 'energy_v00_01', 'File created at': '2025-05-03T22:15:52.394544+00:00', 'Serialized with': 'utils.json.json_save_with_meta', 'Deserialize with': 'utils.json.json_load_with_meta'}}}
+2025-05-03 21:11:05.022 | DEBUG    | arb.portal.app_util | __get_logger.py | 102 | __get_logger.get_logger() called with name = 'arb.portal.app_util', file ='C:\\Users\\theld\\OneDrive - California Air Resources Board\\code\\pycharm\\feedback_portal\\source\\production\\arb\\portal\\app_util.py', log_to_console =False, force_command_line =True
+2025-05-03 21:11:05.022 | DEBUG    | root | __get_logger.py | 103 | Logging has already been initialized so there will be no changes to logging file or options.
+2025-05-03 21:11:05.190 | DEBUG    | arb.utils.wtf_forms_util | __get_logger.py | 102 | __get_logger.get_logger() called with name = 'arb.utils.wtf_forms_util', file ='C:\\Users\\theld\\OneDrive - California Air Resources Board\\code\\pycharm\\feedback_portal\\source\\production\\arb\\utils\\wtf_forms_util.py', log_to_console =False, force_command_line =True
+2025-05-03 21:11:05.190 | DEBUG    | root | __get_logger.py | 103 | Logging has already been initialized so there will be no changes to logging file or options.
+2025-05-03 21:11:05.190 | DEBUG    | arb.portal.routes | __get_logger.py | 102 | __get_logger.get_logger() called with name = 'arb.portal.routes', file ='C:\\Users\\theld\\OneDrive - California Air Resources Board\\code\\pycharm\\feedback_portal\\source\\production\\arb\\portal\\routes.py', log_to_console =False, force_command_line =True
+2025-05-03 21:11:05.190 | DEBUG    | root | __get_logger.py | 103 | Logging has already been initialized so there will be no changes to logging file or options.
+2025-05-03 21:11:05.190 | DEBUG    | arb.portal.app | __get_logger.py | 102 | __get_logger.get_logger() called with name = 'arb.portal.app', file ='C:\\Users\\theld\\OneDrive - California Air Resources Board\\code\\pycharm\\feedback_portal\\source\\production\\arb\\portal\\app.py', log_to_console =False, force_command_line =True
+2025-05-03 21:11:05.191 | DEBUG    | root | __get_logger.py | 103 | Logging has already been initialized so there will be no changes to logging file or options.
+2025-05-03 21:11:05.217 | DEBUG    | arb.portal.sqla_models | __get_logger.py | 102 | __get_logger.get_logger() called with name = 'arb.portal.sqla_models', file ='C:\\Users\\theld\\OneDrive - California Air Resources Board\\code\\pycharm\\feedback_portal\\source\\production\\arb\\portal\\sqla_models.py', log_to_console =False, force_command_line =True
+2025-05-03 21:11:05.217 | DEBUG    | root | __get_logger.py | 103 | Logging has already been initialized so there will be no changes to logging file or options.
+2025-05-03 21:11:05.220 | DEBUG    | arb.utils.diagnostics | diagnostics.py | 88 | diag_recursive diagnostics called
------------------------------------------------------------------------------------------------------------------------
+2025-05-03 21:11:05.220 | DEBUG    | arb.utils.diagnostics | diagnostics.py | 89 | Type: <class 'str'>, Value: Creating database
+2025-05-03 21:11:12.939 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 139 | coordinates is of type: Geometry that is not implemented in python.  Setting python type to None.
+2025-05-03 21:11:12.939 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 140 | 
+2025-05-03 21:11:13.412 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 139 | origin is of type: Geometry that is not implemented in python.  Setting python type to None.
+2025-05-03 21:11:13.412 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 140 | 
+2025-05-03 21:11:13.413 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 139 | extent is of type: Geometry that is not implemented in python.  Setting python type to None.
+2025-05-03 21:11:13.413 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 140 | 
+2025-05-03 21:11:13.413 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 139 | footprint is of type: Geometry that is not implemented in python.  Setting python type to None.
+2025-05-03 21:11:13.413 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 140 | 
+2025-05-03 21:11:14.109 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 139 | geom is of type: Geometry that is not implemented in python.  Setting python type to None.
+2025-05-03 21:11:14.109 | WARNING  | arb.utils.sql_alchemy | sql_alchemy.py | 140 | 
