============================= test session starts ==============================
platform linux -- Python 3.11.13, pytest-8.4.1, pluggy-1.6.0 -- /home/tonyh/miniconda3/envs/mini_conda_02/bin/python
cachedir: .pytest_cache
[DIAG] Looking for file: feedback_forms/testing_versions/standard/generic_operator_feedback_v002_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/generic_operator_feedback_v002_test_01_good_data.xlsx) exists=True
PASSEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_file_upload_suite.py::test_database_state_verification [DIAG] Looking for file: feedback_forms/testing_versions/standard/dairy_digester_operator_feedback_v006_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/dairy_digester_operator_feedback_v006_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/landfill_operator_feedback_v070_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/landfill_operator_feedback_v070_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/landfill_operator_feedback_v071_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/landfill_operator_feedback_v071_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/oil_and_gas_operator_feedback_v070_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/oil_and_gas_operator_feedback_v070_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/energy_operator_feedback_v003_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/energy_operator_feedback_v003_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/generic_operator_feedback_v002_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/generic_operator_feedback_v002_test_01_good_data.xlsx) exists=True
PASSEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_file_upload_suite.py::test_comprehensive_upload_validation [DIAG] Looking for file: feedback_forms/testing_versions/standard/dairy_digester_operator_feedback_v006_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/dairy_digester_operator_feedback_v006_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/landfill_operator_feedback_v070_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/landfill_operator_feedback_v070_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/landfill_operator_feedback_v071_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/landfill_operator_feedback_v071_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/oil_and_gas_operator_feedback_v070_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/oil_and_gas_operator_feedback_v070_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/energy_operator_feedback_v003_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/energy_operator_feedback_v003_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/generic_operator_feedback_v002_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/generic_operator_feedback_v002_test_01_good_data.xlsx) exists=True
PASSEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_file_upload_suite.py::test_invalid_excel_file PASSEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_file_upload_suite.py::test_corrupted_excel_file PASSEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_file_upload_suite.py::test_missing_required_fields PASSEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_file_upload_suite.py::test_negative_validation_errors PASSEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_file_upload_suite.py::test_file_size_limits PASSEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_file_upload_suite.py::test_concurrent_upload_handling [DIAG] Looking for file: feedback_forms/testing_versions/standard/dairy_digester_operator_feedback_v006_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/dairy_digester_operator_feedback_v006_test_01_good_data.xlsx) exists=True
PASSEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_file_upload_suite.py::test_malicious_file_handling PASSEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_file_upload_suite.py::test_data_integrity_through_processing_pipeline [DIAG] Looking for file: feedback_forms/testing_versions/standard/dairy_digester_operator_feedback_v006_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/dairy_digester_operator_feedback_v006_test_01_good_data.xlsx) exists=True
[DIAG] Looking for file: feedback_forms/testing_versions/standard/dairy_digester_operator_feedback_v006_test_01_good_data.xlsx (absolute: /home/tonyh/git_repos/feedback_portal/feedback_forms/testing_versions/standard/dairy_digester_operator_feedback_v006_test_01_good_data.xlsx) exists=True
SKIPPEDWarning: Failed to clean table incidences: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table plumes: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
Warning: Failed to clean table sources: type object 'sources' has no attribute 'id_incidence'
Warning: Failed to clean table scenes: type object 'scenes' has no attribute 'id_incidence'

tests/arb/portal/test_globals.py::test_globals_initial_state PASSED
tests/arb/portal/test_globals.py::test_load_drop_downs_sets_globals SKIPPED
tests/arb/portal/test_globals.py::test_load_type_mapping_sets_db_column_types SKIPPED
tests/arb/portal/test_globals.py::test_load_drop_downs_integration PASSED
tests/arb/portal/test_globals.py::test_load_type_mapping_integration PASSED
tests/arb/portal/test_globals.py::test_globals_integration_with_real_data PASSED
tests/arb/portal/test_globals.py::test_globals_persistence_across_calls PASSED
tests/arb/portal/test_in_memory_staging.py::TestUploadProcessingConfig::test_upload_processing_config_defaults PASSED
tests/arb/portal/test_in_memory_staging.py::TestUploadProcessingConfig::test_upload_processing_config_direct_upload PASSED
tests/arb/portal/test_in_memory_staging.py::TestUploadProcessingConfig::test_upload_processing_config_staged_upload PASSED
tests/arb/portal/test_in_memory_staging.py::TestInMemoryStaging::test_in_memory_staging_creation PASSED
tests/arb/portal/test_in_memory_staging.py::TestInMemoryStaging::test_to_database_success PASSED
tests/arb/portal/test_in_memory_staging.py::TestInMemoryStaging::test_to_database_validation_failure PASSED
tests/arb/portal/test_in_memory_staging.py::TestInMemoryStaging::test_to_database_exception PASSED
tests/arb/portal/test_in_memory_staging.py::TestInMemoryStaging::test_to_staging_file_success PASSED
tests/arb/portal/test_in_memory_staging.py::TestInMemoryStaging::test_to_staging_file_directory_creation PASSED
tests/arb/portal/test_in_memory_staging.py::TestInMemoryStaging::test_to_staging_file_permission_error PASSED
tests/arb/portal/test_in_memory_staging.py::TestProcessUploadToMemory::test_process_upload_to_memory_success PASSED
tests/arb/portal/test_in_memory_staging.py::TestProcessUploadToMemory::test_process_upload_to_memory_save_failure PASSED
tests/arb/portal/test_in_memory_staging.py::TestProcessUploadToMemory::test_process_upload_to_memory_conversion_failure PASSED
